,label,pred,score
0,0,0,0.9957303404808044
1,0,0,0.9960681200027466
2,1,1,0.9905487895011902
3,0,0,0.9978943467140198
4,0,0,0.9978277087211609
5,0,0,0.9977770447731018
6,1,1,0.9959185719490051
7,1,1,0.9927451014518738
8,0,0,0.9945240020751953
9,1,1,0.9970033764839172
10,0,0,0.9955390095710754
11,0,0,0.9971548318862915
12,1,1,0.9972164630889893
13,1,1,0.9748629331588745
14,0,0,0.9939815402030945
15,0,0,0.932694137096405
16,1,1,0.9971381425857544
17,0,0,0.98833829164505
18,0,0,0.9917294383049011
19,1,1,0.9951747059822083
20,1,1,0.9978556036949158
21,1,1,0.9930158853530884
22,0,0,0.9610727429389954
23,1,0,0.5333783626556396
24,0,0,0.9960609078407288
25,1,1,0.9710075259208679
26,1,0,0.8804558515548706
27,0,0,0.9952803254127502
28,1,1,0.9656010270118713
29,1,1,0.9966486096382141
30,1,1,0.9552119970321655
31,1,0,0.6639914512634277
32,1,1,0.9949663281440735
33,0,1,0.9696104526519775
34,0,0,0.9961773157119751
35,0,0,0.996077835559845
36,0,0,0.9938381314277649
37,1,1,0.9945883750915527
38,0,0,0.9966451525688171
39,1,1,0.9069952964782715
40,1,0,0.9958938360214233
41,0,0,0.9963012933731079
42,1,1,0.9966897964477539
43,0,0,0.9976233839988708
44,1,1,0.986433744430542
45,1,1,0.996333122253418
46,1,1,0.9972085356712341
47,1,0,0.974731981754303
48,0,0,0.9022098183631897
49,0,0,0.9908120036125183
50,1,1,0.9950957894325256
51,0,1,0.9610693454742432
52,1,1,0.9882404804229736
53,1,1,0.988524854183197
54,0,0,0.9838842749595642
55,1,1,0.9614154100418091
56,0,0,0.9960261583328247
57,0,0,0.9978571534156799
58,0,1,0.7064250111579895
59,1,1,0.9773826003074646
60,0,1,0.7095003724098206
61,0,0,0.952021062374115
