,label,pred,score
0,1,1,0.5001949071884155
1,1,1,0.502662181854248
2,0,1,0.502662181854248
3,1,1,0.502662181854248
4,0,1,0.5176520347595215
5,1,1,0.502662181854248
6,0,1,0.5174307823181152
7,0,1,0.502662181854248
8,1,1,0.502662181854248
9,1,1,0.5026628375053406
10,1,1,0.6092665791511536
11,0,1,0.502662181854248
12,0,1,0.502662181854248
13,0,1,0.5210099220275879
14,1,1,0.502662181854248
15,1,1,0.502662181854248
16,0,1,0.502662181854248
17,0,1,0.502662181854248
18,1,1,0.502662181854248
19,1,1,0.502662181854248
20,0,1,0.502662181854248
21,0,1,0.502662181854248
22,0,1,0.502662181854248
23,0,1,0.502662181854248
24,0,1,0.502662181854248
25,1,1,0.502662181854248
26,1,1,0.6738132238388062
27,1,1,0.502662181854248
28,0,1,0.502662181854248
29,0,1,0.5210099220275879
30,0,1,0.5174307823181152
31,1,1,0.502662181854248
32,0,1,0.502662181854248
33,1,1,0.502662181854248
34,0,1,0.502662181854248
35,0,1,0.502662181854248
36,1,1,0.502662181854248
37,0,1,0.5932300686836243
38,0,1,0.502662181854248
39,1,1,0.5305078029632568
40,0,1,0.502662181854248
41,0,1,0.606162428855896
42,0,0,0.5046025514602661
43,1,1,0.5312762260437012
44,0,1,0.5921034812927246
45,1,1,0.502662181854248
46,1,1,0.5569514036178589
47,1,1,0.502662181854248
48,1,1,0.502662181854248
49,1,1,0.5305078029632568
50,1,1,0.6738132238388062
51,0,1,0.502662181854248
52,1,1,0.5174307823181152
53,1,1,0.502662181854248
54,0,1,0.502662181854248
55,1,1,0.502662181854248
56,0,1,0.502662181854248
57,1,1,0.6092665791511536
58,1,1,0.502662181854248
59,0,1,0.502662181854248
60,0,1,0.502662181854248
61,1,1,0.6120616793632507
