,label,pred,score
0,1,1,0.9874211549758911
1,0,0,0.9878487586975098
2,1,0,0.5883677005767822
3,0,0,0.9117680788040161
4,0,0,0.9916054010391235
5,1,0,0.992362380027771
6,1,1,0.9918033480644226
7,1,1,0.8066828846931458
8,1,1,0.9231574535369873
9,1,1,0.7619580626487732
10,0,1,0.5090914368629456
11,0,1,0.971123218536377
12,1,1,0.9873095154762268
13,0,0,0.9941511750221252
14,0,0,0.9832005500793457
15,1,1,0.9319753050804138
16,0,0,0.9946601986885071
17,1,1,0.9765968918800354
18,0,0,0.9939931035041809
19,0,1,0.9914371371269226
