,label,pred,score
0,0,0,0.9856319427490234
1,0,0,0.7773805260658264
2,1,1,0.6762393116950989
3,0,0,0.9815064668655396
4,0,0,0.994707465171814
5,1,1,0.8144242167472839
6,1,1,0.9742717146873474
7,1,1,0.9933629035949707
8,0,1,0.9976504445075989
9,0,0,0.9959420561790466
10,1,1,0.997407853603363
11,1,1,0.9917831420898438
12,1,1,0.9809139966964722
13,1,1,0.9886173605918884
14,0,0,0.851772665977478
15,0,0,0.9915056824684143
16,0,0,0.9624998569488525
17,1,0,0.750534176826477
18,0,0,0.9977337121963501
19,0,0,0.995846688747406
20,1,0,0.6912495493888855
21,0,0,0.9892398118972778
22,0,1,0.8261040449142456
23,1,1,0.9477312564849854
24,1,1,0.945634663105011
25,0,0,0.99442058801651
26,0,0,0.9972992539405823
27,0,0,0.9716541767120361
28,1,1,0.9757425785064697
29,1,1,0.9930518865585327
30,1,0,0.6104146242141724
31,1,1,0.9971619844436646
