,label,pred,score
0,0,0,0.998879611492157
1,0,1,0.9955514073371887
2,1,1,0.9979280233383179
3,1,1,0.9926379919052124
4,1,1,0.9961816072463989
5,0,1,0.9526786804199219
6,1,1,0.9958273768424988
7,1,1,0.9955711960792542
8,1,1,0.9970621466636658
9,0,1,0.5769446492195129
10,0,0,0.9753758907318115
11,0,0,0.997736930847168
12,0,0,0.9986421465873718
13,1,1,0.9895444512367249
14,1,0,0.8489686250686646
15,0,0,0.9912599921226501
16,0,0,0.9992677569389343
17,0,0,0.996513307094574
18,1,1,0.9812349677085876
19,1,1,0.996422290802002
20,1,1,0.9967252612113953
21,1,0,0.5262057781219482
22,0,1,0.9953879714012146
23,1,1,0.99781334400177
24,0,0,0.6948521137237549
25,0,0,0.9879065752029419
26,0,0,0.6053250432014465
27,0,0,0.9979908466339111
28,0,0,0.9972831010818481
29,1,1,0.9910090565681458
30,1,1,0.963935136795044
31,1,1,0.9972720742225647
32,1,1,0.9968421459197998
33,1,1,0.9966075420379639
34,0,0,0.9761664271354675
35,0,0,0.9930343627929688
36,0,0,0.9900417327880859
37,1,0,0.9476326107978821
38,0,0,0.999043881893158
39,1,0,0.8720468878746033
40,0,0,0.9986770749092102
41,1,1,0.9978626370429993
42,1,1,0.997960090637207
43,0,0,0.9752494096755981
44,0,1,0.997883141040802
45,1,1,0.6915596723556519
46,1,1,0.9964317083358765
47,1,1,0.9477806091308594
48,1,1,0.9667173027992249
49,0,0,0.9685917496681213
50,0,1,0.9511119723320007
51,0,0,0.9992231130599976
52,1,1,0.9950248599052429
53,1,1,0.9715408086776733
54,0,0,0.9878547787666321
55,0,0,0.9985802173614502
56,0,1,0.6244629621505737
57,1,1,0.996828019618988
58,1,1,0.9938557744026184
59,0,0,0.998128354549408
60,0,1,0.6282659769058228
61,1,1,0.9944167137145996
62,1,1,0.9977577328681946
63,1,1,0.9713592529296875
64,0,1,0.833580493927002
65,0,1,0.9956120252609253
66,1,1,0.9767034649848938
67,1,1,0.9906566143035889
68,0,0,0.9978986978530884
69,1,1,0.9936056137084961
70,0,1,0.9969598054885864
71,1,1,0.98496013879776
72,0,1,0.9909000396728516
73,0,0,0.9985895752906799
74,1,1,0.9975211024284363
75,0,0,0.9981821775436401
76,0,0,0.9819139838218689
77,1,0,0.923331081867218
