,label,pred,score
0,1,0,0.541252851486206
1,1,1,0.5151829719543457
2,0,0,0.541252851486206
3,1,0,0.541252851486206
4,1,0,0.541252851486206
5,0,1,0.5056443214416504
6,0,0,0.541252851486206
7,1,0,0.541252851486206
8,0,1,0.5144472122192383
9,1,1,0.5103232264518738
10,0,0,0.541252851486206
11,1,1,0.5470064878463745
12,0,0,0.541252851486206
13,1,1,0.5103232264518738
14,0,0,0.541252851486206
15,1,0,0.541252851486206
16,0,0,0.541252851486206
17,1,0,0.541252851486206
18,0,0,0.541252851486206
19,0,0,0.541252851486206
20,1,0,0.541252851486206
21,0,1,0.5103232264518738
22,1,0,0.541252851486206
23,1,0,0.541252851486206
24,0,1,0.5220866203308105
25,0,1,0.5302441716194153
26,1,0,0.541252851486206
27,0,0,0.541252851486206
28,0,0,0.541252851486206
29,1,1,0.5292048454284668
30,0,1,0.5151829719543457
31,1,0,0.541252851486206
