,label,pred,score
0,1,1,0.9925731420516968
1,1,1,0.9433358907699585
2,1,1,0.9911166429519653
3,1,1,0.9927668571472168
4,1,1,0.8791376352310181
5,1,1,0.7650717496871948
6,0,0,0.574486494064331
7,0,1,0.5573664307594299
8,0,0,0.9866350293159485
9,0,0,0.9908632636070251
10,0,1,0.9901707768440247
11,1,1,0.8356114625930786
12,0,1,0.6961285471916199
13,1,1,0.9789215922355652
14,0,0,0.6620475053787231
15,0,0,0.9832155108451843
16,1,0,0.9957882761955261
17,0,0,0.9067088961601257
18,1,0,0.9617341756820679
19,0,0,0.9939993619918823
