,label,pred,score
0,1,0,0.7497642636299133
1,1,1,0.8595026135444641
2,0,0,0.856484055519104
3,0,0,0.747698962688446
4,1,1,0.9714175462722778
5,0,1,0.9757920503616333
6,1,1,0.9496195912361145
7,1,1,0.9830231070518494
8,1,1,0.9939297437667847
9,1,1,0.8990687131881714
10,0,0,0.9616209268569946
11,0,0,0.9816016554832458
12,1,1,0.8372262716293335
13,0,0,0.955878496170044
14,1,1,0.9938687682151794
15,0,1,0.9941001534461975
16,1,1,0.9167713522911072
17,0,0,0.9933645725250244
18,0,0,0.9881759881973267
19,0,0,0.9926046133041382
20,1,1,0.9313734769821167
21,1,1,0.8935022354125977
22,0,1,0.9617180824279785
23,1,1,0.8665174245834351
24,0,0,0.9661478996276855
25,0,0,0.993725597858429
26,0,0,0.9894511103630066
27,1,1,0.8713830709457397
28,0,0,0.9638198614120483
29,0,0,0.9312165379524231
30,1,1,0.9848761558532715
31,1,1,0.9808705449104309
