,label,pred,score
0,0,0,0.523998498916626
1,0,0,0.523998498916626
2,1,0,0.523998498916626
3,0,0,0.523998498916626
4,0,1,0.6496654748916626
5,0,0,0.523998498916626
6,1,0,0.523998498916626
7,1,0,0.523998498916626
8,0,0,0.523998498916626
9,1,0,0.523998498916626
10,0,1,0.5017229318618774
11,0,0,0.523998498916626
12,0,0,0.523998498916626
13,1,1,0.500950813293457
14,1,1,0.5448430776596069
15,0,0,0.523998498916626
16,1,0,0.558306872844696
17,0,0,0.523998498916626
18,0,0,0.523998498916626
19,0,0,0.523998498916626
20,1,0,0.523998498916626
21,0,0,0.523998498916626
22,1,0,0.523998498916626
23,0,0,0.523998498916626
24,1,0,0.5003886818885803
25,1,0,0.523998498916626
26,1,0,0.558306872844696
27,0,1,0.6000288724899292
28,0,0,0.523998498916626
29,1,0,0.523998498916626
30,1,0,0.523998498916626
31,0,0,0.523998498916626
32,0,0,0.523998498916626
33,1,1,0.6496654748916626
34,0,0,0.523998498916626
35,1,1,0.6496654748916626
36,0,0,0.523998498916626
37,1,0,0.523998498916626
38,1,0,0.523998498916626
39,1,0,0.523998498916626
40,0,1,0.6000288724899292
41,0,0,0.523998498916626
42,0,0,0.523998498916626
43,1,1,0.5448430776596069
44,0,0,0.523998498916626
45,0,0,0.6477479338645935
46,0,0,0.523998498916626
47,1,0,0.558306872844696
48,0,0,0.523998498916626
49,1,1,0.6739568710327148
50,1,1,0.7534905076026917
51,1,1,0.6000288724899292
52,1,0,0.6544761061668396
53,1,1,0.5448430776596069
54,0,0,0.523998498916626
55,1,0,0.523998498916626
56,0,0,0.523998498916626
57,0,0,0.5439968109130859
58,0,0,0.523998498916626
59,0,0,0.523998498916626
60,1,0,0.5246698260307312
61,0,0,0.523998498916626
62,0,0,0.523998498916626
63,1,0,0.5253790020942688
64,0,0,0.523998498916626
65,0,0,0.523998498916626
66,0,0,0.523998498916626
67,1,1,0.6000288724899292
68,0,0,0.523998498916626
69,1,0,0.5555770397186279
70,1,0,0.558306872844696
71,1,1,0.5888082385063171
72,1,0,0.523998498916626
73,1,0,0.5555770397186279
74,1,1,0.6000288724899292
75,1,0,0.523998498916626
76,1,0,0.523998498916626
77,1,0,0.523998498916626
