,label,pred,score
0,1,1,0.9929291605949402
1,1,1,0.9439815282821655
2,0,0,0.9727890491485596
3,0,0,0.6320322155952454
4,1,1,0.99530029296875
5,0,1,0.9899925589561462
6,1,1,0.9910503625869751
7,1,1,0.9959379434585571
8,1,1,0.9987391829490662
9,1,1,0.9937652349472046
10,0,0,0.9970210194587708
11,0,0,0.9983288645744324
12,1,0,0.9789807200431824
13,0,0,0.9979091286659241
14,1,1,0.9987313151359558
15,0,1,0.9986133575439453
16,1,1,0.733880877494812
17,0,0,0.9990346431732178
18,0,0,0.9982945322990417
19,0,0,0.9988105297088623
20,1,1,0.9756426811218262
21,1,1,0.5076436996459961
22,0,1,0.9965267777442932
23,1,1,0.6840542554855347
24,0,0,0.9980553388595581
25,0,0,0.9980093836784363
26,0,0,0.9987156391143799
27,1,1,0.7230820059776306
28,0,0,0.9830119013786316
29,0,0,0.9976910352706909
30,1,1,0.9973944425582886
31,1,1,0.9904049634933472
