,label,pred,score
0,0,0,0.916352391242981
1,0,0,0.9541751742362976
2,1,1,0.9713588953018188
3,0,0,0.927385687828064
4,0,0,0.9991140961647034
5,0,0,0.9970302581787109
6,1,1,0.9946804642677307
7,1,0,0.9979127049446106
8,0,0,0.9889500737190247
9,1,1,0.997347354888916
10,0,0,0.9971033930778503
11,0,0,0.9991410970687866
12,1,1,0.7793315052986145
13,1,1,0.9991725087165833
14,0,0,0.9992365837097168
15,0,0,0.9827590584754944
16,1,1,0.9988731741905212
17,0,0,0.9969191551208496
18,0,0,0.9017008543014526
19,1,1,0.9987549781799316
20,1,1,0.9979986548423767
21,1,1,0.9983811378479004
22,0,0,0.9956633448600769
23,1,0,0.9359070658683777
24,0,0,0.9898924827575684
25,1,1,0.9989460110664368
26,1,0,0.9275047183036804
27,0,0,0.9885053038597107
28,1,1,0.9155539870262146
29,1,1,0.998869001865387
30,1,1,0.9680687189102173
31,1,1,0.6844300627708435
32,1,1,0.977371871471405
33,0,0,0.9849713444709778
34,0,0,0.9946013689041138
35,0,0,0.9956875443458557
36,0,0,0.9923311471939087
37,1,1,0.998988926410675
38,0,0,0.9991024732589722
39,1,1,0.9604260325431824
40,1,0,0.9992374181747437
41,0,0,0.9974381923675537
42,1,1,0.998473584651947
43,0,1,0.6498836874961853
44,1,1,0.9893757104873657
45,1,0,0.9822624921798706
46,1,1,0.9954297542572021
47,1,1,0.9942643046379089
48,0,0,0.9881814122200012
49,0,0,0.9981229901313782
50,1,1,0.9983526468276978
51,0,0,0.9786498546600342
52,1,1,0.8578144907951355
53,1,1,0.9958838820457458
54,0,0,0.9223329424858093
55,1,1,0.9151836633682251
56,0,0,0.9990749359130859
57,0,0,0.9988806843757629
58,0,0,0.9500095248222351
59,1,1,0.8574867844581604
60,0,0,0.6670304536819458
61,0,0,0.9826340079307556
