,label,pred,score
0,1,0,0.5000458359718323
1,0,0,0.5000458359718323
2,0,0,0.5000458359718323
3,1,0,0.5000458359718323
4,1,0,0.5000458359718323
5,1,0,0.5000458359718323
6,1,0,0.5000458359718323
7,0,0,0.5000458359718323
8,1,0,0.5000458359718323
9,1,0,0.5000458359718323
10,1,0,0.5000458359718323
11,0,0,0.5000458359718323
12,0,0,0.5000458359718323
13,0,0,0.5000458359718323
14,1,0,0.5000458359718323
15,0,0,0.5000458359718323
16,0,0,0.5000458359718323
17,1,0,0.5000458359718323
18,0,0,0.5000458359718323
19,0,0,0.5000458359718323
