,label,pred,score
0,1,1,0.8705130815505981
1,0,0,0.7595781683921814
2,1,1,0.9478698968887329
3,0,0,0.5057145357131958
4,0,0,0.8859033584594727
5,1,0,0.9293338656425476
6,1,1,0.9475483894348145
7,1,0,0.8469544053077698
8,1,1,0.8407410383224487
9,1,0,0.7746607065200806
10,0,1,0.899953305721283
11,0,1,0.6266191601753235
12,1,1,0.8509785532951355
13,0,0,0.8575918078422546
14,0,0,0.8339208364486694
15,1,1,0.9161600470542908
16,0,0,0.9165675640106201
17,1,1,0.6593158841133118
18,0,0,0.8568345308303833
19,0,1,0.7739267945289612
