,label,pred,score
0,1,1,0.9456962943077087
1,1,1,0.8494035005569458
2,1,1,0.8568098545074463
3,1,1,0.6648085117340088
4,1,1,0.7813205718994141
5,1,0,0.9210287928581238
6,0,1,0.5366559028625488
7,0,0,0.9934754967689514
8,0,1,0.887860119342804
9,0,0,0.7213307619094849
10,0,1,0.9462464451789856
11,1,0,0.536120593547821
12,0,0,0.996707558631897
13,1,1,0.7553316950798035
14,0,0,0.5784130096435547
15,0,0,0.6677276492118835
16,1,0,0.9903811812400818
17,0,0,0.6075789332389832
18,1,0,0.9830665588378906
19,0,0,0.9269890785217285
