,label,pred,score
0,1,1,0.5983420014381409
1,0,0,0.9920604228973389
2,0,1,0.5264636278152466
3,1,1,0.836166262626648
4,1,0,0.9861010909080505
5,0,1,0.5115655660629272
6,0,1,0.9032281637191772
7,1,1,0.7526180744171143
8,1,0,0.9766740798950195
9,1,0,0.5630102753639221
10,0,0,0.7165115475654602
11,1,0,0.9200026392936707
12,0,0,0.6909999251365662
13,0,0,0.9874820709228516
14,0,0,0.925010621547699
15,1,1,0.9143909811973572
16,1,1,0.8328841924667358
17,0,1,0.500400722026825
18,0,0,0.9903638958930969
19,1,1,0.7583152651786804
