,label,pred,score
0,0,1,0.540801465511322
1,0,1,0.9071949124336243
2,1,0,0.5068132877349854
3,0,0,0.8303995132446289
4,0,1,0.5184488892555237
5,1,0,0.5543025135993958
6,1,1,0.6312984228134155
7,1,1,0.5024383664131165
8,0,1,0.9439883232116699
9,0,0,0.9115155935287476
10,1,1,0.9319487810134888
11,1,1,0.552497386932373
12,1,1,0.5205071568489075
13,1,0,0.5054694414138794
14,0,1,0.8205181360244751
15,0,0,0.8780619502067566
16,0,0,0.7256132364273071
17,1,1,0.7533495426177979
18,0,0,0.9049274921417236
19,0,0,0.9131811261177063
20,1,0,0.5530335903167725
21,0,0,0.7456739544868469
22,0,1,0.7450843453407288
23,1,1,0.5044262409210205
24,1,0,0.561580240726471
25,0,0,0.839560329914093
26,0,0,0.8859239220619202
27,0,0,0.8780404329299927
28,1,0,0.5854488611221313
29,1,1,0.6292766332626343
30,1,0,0.6559199094772339
31,1,1,0.9300227165222168
