,label,pred,score
0,1,0,0.6157181262969971
1,0,1,0.5171354413032532
2,0,1,0.5171354413032532
3,0,1,0.5171354413032532
4,0,0,0.5657060146331787
5,0,1,0.5171354413032532
6,0,1,0.5171354413032532
7,1,1,0.5171353816986084
8,0,1,0.5171354413032532
9,0,1,0.5171353816986084
10,1,1,0.5171353816986084
11,1,1,0.5171354413032532
12,1,0,0.5977393388748169
13,0,1,0.5171354413032532
14,0,1,0.5171353816986084
15,1,1,0.5171353816986084
16,0,1,0.5171353816986084
17,1,0,0.5084817409515381
18,0,1,0.5171354413032532
19,0,1,0.5171353816986084
20,1,0,0.6157181262969971
21,0,1,0.5171354413032532
22,0,0,0.6451391577720642
23,1,1,0.5171353816986084
24,0,0,0.6164994835853577
25,0,0,0.6035547256469727
26,1,1,0.5171354413032532
27,0,1,0.5171354413032532
28,0,1,0.5171354413032532
29,0,0,0.6567148566246033
30,1,1,0.5171353816986084
31,1,1,0.5171354413032532
32,1,1,0.5171353816986084
33,0,0,0.7063079476356506
34,1,0,0.5573233962059021
35,0,1,0.5171354413032532
36,1,1,0.5171353816986084
37,1,1,0.5171353816986084
38,0,0,0.6451391577720642
39,1,1,0.5171353816986084
40,1,1,0.5171353816986084
41,1,0,0.6851562857627869
42,0,0,0.5977393388748169
43,1,0,0.5808190703392029
44,0,1,0.5171353816986084
45,1,1,0.5171353816986084
46,1,0,0.6152819991111755
47,0,1,0.5171353816986084
48,0,1,0.5171353816986084
49,0,1,0.5171353816986084
50,0,0,0.5977393388748169
51,0,1,0.5171354413032532
52,1,1,0.5171353816986084
53,1,0,0.6851562857627869
54,1,1,0.5171353816986084
55,1,1,0.5171353816986084
56,0,1,0.5171353816986084
57,1,0,0.6143035292625427
58,1,0,0.5084817409515381
59,1,1,0.5171353816986084
60,1,1,0.5171353816986084
61,1,1,0.5171357989311218
