,label,pred,score
0,1,0,0.5000520944595337
1,0,0,0.5000520944595337
2,0,0,0.5000520944595337
3,1,0,0.5000520944595337
4,1,0,0.5000520944595337
5,0,0,0.5000520944595337
6,1,0,0.5000520944595337
7,1,0,0.5000520944595337
8,0,0,0.5000520944595337
9,0,0,0.5000520944595337
10,0,0,0.5000520348548889
11,1,0,0.5000520944595337
12,1,0,0.5000520944595337
13,0,0,0.5000520348548889
14,0,0,0.5000520348548889
15,1,0,0.5000520348548889
16,1,0,0.5000520944595337
17,0,0,0.5000520944595337
18,1,0,0.5000520944595337
19,0,0,0.5000520348548889
