,label,pred,score
0,1,1,0.8728813529014587
1,1,0,0.906245768070221
2,1,1,0.9918333292007446
3,0,0,0.9366307258605957
4,0,0,0.9956146478652954
5,1,1,0.9619278311729431
6,1,1,0.9961750507354736
7,0,0,0.9937729239463806
8,0,0,0.9902025461196899
9,0,0,0.7184509634971619
10,0,0,0.9906437993049622
11,1,1,0.9774162769317627
12,1,1,0.9851092100143433
13,1,1,0.9823112487792969
14,1,1,0.6440958380699158
15,1,0,0.611222505569458
16,1,1,0.9827318787574768
17,1,0,0.9960512518882751
18,0,0,0.9942723512649536
19,0,1,0.7530602216720581
20,1,1,0.9916303753852844
21,0,0,0.9909015893936157
22,0,0,0.9740878939628601
23,0,0,0.9706990122795105
24,0,0,0.9971242547035217
25,1,1,0.9802824258804321
26,0,0,0.8472151756286621
27,0,0,0.9664226770401001
28,1,1,0.9902992248535156
29,0,0,0.9905397891998291
30,0,0,0.9032347798347473
31,0,0,0.9792106747627258
32,1,1,0.9735673666000366
33,1,1,0.7550448179244995
34,0,0,0.9887292385101318
35,0,1,0.844013512134552
36,0,0,0.9966532588005066
37,0,0,0.9945755004882812
38,0,0,0.9887356162071228
39,1,0,0.7848621010780334
40,1,1,0.9902520179748535
41,0,0,0.996543824672699
42,1,1,0.8623749017715454
43,0,0,0.9463645815849304
44,0,0,0.9972211122512817
45,1,1,0.981280505657196
46,1,0,0.9552894830703735
47,0,0,0.9958446621894836
48,0,0,0.9585340619087219
49,1,1,0.9430719614028931
50,0,0,0.9945959448814392
51,1,1,0.9646500945091248
52,1,1,0.5258856415748596
53,0,0,0.9972188472747803
54,1,1,0.6712374687194824
55,0,0,0.9203359484672546
56,1,0,0.9539939165115356
57,1,1,0.9711645841598511
58,0,0,0.9808130860328674
59,1,1,0.969685435295105
60,1,1,0.9885991811752319
61,1,1,0.9935064315795898
