,label,pred,score
0,0,1,0.710009753704071
1,0,0,0.8596981763839722
2,0,0,0.9399241805076599
3,1,1,0.7099781632423401
4,1,1,0.5825535655021667
5,1,1,0.844006359577179
6,1,0,0.6386602520942688
7,1,0,0.6520196199417114
8,0,0,0.9040340781211853
9,1,1,0.5570748448371887
10,1,0,0.5612664818763733
11,1,0,0.7820603847503662
12,0,0,0.8567145466804504
13,1,0,0.5925949215888977
14,0,0,0.5369607210159302
15,0,1,0.7630162239074707
16,0,0,0.8589744567871094
17,0,0,0.5169035196304321
18,1,0,0.6496030688285828
19,1,0,0.5247620344161987
20,1,0,0.7549062967300415
21,0,0,0.8422127962112427
22,0,1,0.5865136981010437
23,1,1,0.7943646907806396
24,0,0,0.905016303062439
25,1,1,0.5193564295768738
26,0,0,0.6916980147361755
27,0,0,0.7444530725479126
28,1,1,0.8689159154891968
29,0,0,0.8034839630126953
30,0,1,0.8653877973556519
31,1,1,0.8690227270126343
