,label,pred,score
0,1,1,0.5016573071479797
1,0,1,0.5016573071479797
2,0,1,0.5016573071479797
3,0,1,0.5016573071479797
4,1,1,0.5016573071479797
5,0,1,0.5016573071479797
6,0,1,0.5016573071479797
7,1,0,0.569064199924469
8,1,0,0.5619187355041504
9,0,1,0.5016573071479797
10,0,0,0.5128169655799866
11,0,1,0.5016573071479797
12,1,0,0.540736973285675
13,0,1,0.5016573071479797
14,1,1,0.5016573071479797
15,0,0,0.5081976652145386
16,0,1,0.5016573071479797
17,1,1,0.5016573071479797
18,0,1,0.5016573071479797
19,1,0,0.5144816637039185
20,1,0,0.505113959312439
21,1,0,0.505113959312439
22,1,0,0.7565027475357056
23,1,1,0.5016573071479797
24,0,0,0.5144816637039185
25,0,1,0.5016573071479797
26,0,1,0.5016573071479797
27,0,1,0.5016573071479797
28,1,0,0.5803602337837219
29,0,1,0.5016573071479797
30,0,0,0.5144816637039185
31,1,1,0.5016573071479797
32,0,0,0.5523434281349182
33,1,1,0.5016573071479797
34,1,1,0.5016573071479797
35,1,1,0.5016573071479797
36,1,1,0.5016573071479797
37,1,1,0.5016571879386902
38,1,0,0.5803602337837219
39,1,1,0.5016573071479797
40,0,1,0.5016573071479797
41,0,1,0.5016573071479797
42,0,1,0.5016573071479797
43,1,1,0.5016573071479797
44,1,1,0.5016573071479797
45,0,1,0.5016573071479797
46,0,0,0.5116363167762756
47,0,0,0.7497377395629883
48,0,1,0.5016573071479797
49,1,1,0.5016573071479797
50,1,0,0.7565027475357056
51,0,0,0.5352900624275208
52,1,1,0.5016573071479797
53,0,1,0.5016573071479797
54,1,1,0.5016573071479797
55,0,1,0.5016573071479797
56,0,1,0.5016573071479797
57,1,1,0.5016573071479797
58,1,1,0.5016573071479797
59,0,0,0.5523434281349182
60,1,1,0.5016573071479797
61,1,0,0.6351913809776306
