,label,pred,score
0,0,0,0.8732091784477234
1,1,1,0.8744033575057983
2,1,1,0.8228362202644348
3,1,1,0.9442062973976135
4,1,1,0.9557015299797058
5,0,1,0.9570627212524414
6,1,1,0.6077666878700256
7,0,0,0.9673009514808655
8,0,0,0.9888474941253662
9,0,1,0.9147256016731262
10,0,0,0.9597037434577942
11,0,0,0.9433387517929077
12,0,0,0.9946463704109192
13,0,0,0.9872435927391052
14,1,1,0.9544873833656311
15,0,0,0.9913215041160583
16,0,1,0.9952764511108398
17,0,0,0.9825588464736938
18,1,1,0.9743200540542603
19,1,1,0.8824836611747742
20,1,0,0.9654779434204102
21,1,1,0.9821738004684448
22,0,0,0.9953233599662781
23,1,1,0.8817577958106995
24,0,0,0.9877365827560425
25,0,0,0.9761654138565063
26,1,1,0.9213459491729736
27,1,1,0.9320412278175354
28,1,1,0.9950064420700073
29,1,1,0.9946223497390747
30,1,1,0.676179051399231
31,0,0,0.9942218661308289
