,label,pred,score
0,0,1,0.582761287689209
1,1,1,0.5385651588439941
2,1,0,0.6865769624710083
3,1,1,0.5509467720985413
4,0,0,0.673592746257782
5,1,1,0.5020744800567627
6,1,1,0.6525527238845825
7,0,1,0.5971704721450806
8,0,0,0.613366425037384
9,1,1,0.600283145904541
10,0,1,0.5721953511238098
11,0,1,0.6112534999847412
12,1,0,0.6497918963432312
13,1,1,0.6112534999847412
14,0,0,0.6035261154174805
15,0,1,0.5260913372039795
16,0,1,0.6784387230873108
17,1,0,0.6168598532676697
18,0,1,0.5828479528427124
19,0,1,0.6525527834892273
20,1,1,0.8614453077316284
21,1,1,0.6112534999847412
22,0,1,0.8000065684318542
23,0,1,0.5287869572639465
24,0,1,0.6091397404670715
25,1,1,0.5020744800567627
26,0,0,0.6100274920463562
27,1,1,0.6091397404670715
28,1,1,0.529112696647644
29,0,1,0.5485900044441223
30,1,1,0.5922200679779053
31,1,1,0.8369751572608948
