,label,pred,score
0,0,0,0.9789832830429077
1,1,1,0.9917424917221069
2,1,1,0.8964404463768005
3,1,1,0.9836136102676392
4,0,0,0.9931926131248474
5,1,1,0.9395318031311035
6,1,1,0.9755803942680359
7,0,0,0.9798257946968079
8,0,0,0.7655782699584961
9,0,0,0.9907241463661194
10,0,0,0.9845917820930481
11,1,1,0.994041383266449
12,0,0,0.9904912114143372
13,1,1,0.7868949174880981
14,1,1,0.9540188908576965
15,1,0,0.9653071761131287
16,0,1,0.9910089373588562
17,0,0,0.9687662720680237
18,1,1,0.8919954299926758
19,1,1,0.9837190508842468
20,1,0,0.6085548996925354
21,1,1,0.9562515616416931
22,0,0,0.9856417775154114
23,0,1,0.9940223097801208
24,1,0,0.9773538112640381
25,0,1,0.811262309551239
26,0,0,0.9799586534500122
27,1,1,0.9785288572311401
28,1,1,0.9734367728233337
29,0,0,0.9834492802619934
30,0,0,0.9892199635505676
31,0,0,0.9925211071968079
