,label,pred,score
0,1,1,0.5455418825149536
1,1,1,0.6776983141899109
2,0,0,0.6782143712043762
3,0,0,0.7568067312240601
4,1,1,0.5630591511726379
5,1,0,0.8088874816894531
6,0,1,0.6839733719825745
7,1,0,0.8645055890083313
8,0,0,0.7632192373275757
9,1,1,0.7100681066513062
10,0,1,0.608654797077179
11,1,1,0.5943220257759094
12,1,1,0.675404965877533
13,0,0,0.838984489440918
14,0,1,0.5249084830284119
15,0,0,0.8108317852020264
16,1,1,0.6797422766685486
17,1,0,0.822998583316803
18,0,0,0.6913658976554871
19,0,0,0.829078733921051
