,label,pred,score
0,0,1,0.5379495024681091
1,1,0,0.9899398684501648
2,1,0,0.7004695534706116
3,0,0,0.9865608811378479
4,0,0,0.9725363254547119
5,0,1,0.9594213962554932
6,1,1,0.9472485780715942
7,0,1,0.9632846117019653
8,0,0,0.9471297860145569
9,1,0,0.9723434448242188
10,0,0,0.9767134785652161
11,1,1,0.9449312090873718
12,1,0,0.6653823256492615
13,1,1,0.9362316131591797
14,1,1,0.9713104367256165
15,0,0,0.9909384250640869
16,1,1,0.9826636910438538
17,0,0,0.9822446703910828
18,0,0,0.7435977458953857
19,1,1,0.9559369683265686
