,label,pred,score
0,1,1,0.5000304579734802
1,0,1,0.5000304579734802
2,1,1,0.5000304579734802
3,0,1,0.5000304579734802
4,1,1,0.5000304579734802
5,1,1,0.5000304579734802
6,1,1,0.5000304579734802
7,0,1,0.5000304579734802
8,0,1,0.5000304579734802
9,0,1,0.5000304579734802
10,1,1,0.5000304579734802
11,0,1,0.5000304579734802
12,0,1,0.5000304579734802
13,0,1,0.5000304579734802
14,0,1,0.5000304579734802
15,1,1,0.5000304579734802
16,1,1,0.5000304579734802
17,1,1,0.5000304579734802
18,1,1,0.5000304579734802
19,0,1,0.5000304579734802
