,label,pred,score
0,0,0,0.9916369318962097
1,0,1,0.9506511092185974
2,0,0,0.8911116719245911
3,1,1,0.9936667084693909
4,1,1,0.9983099699020386
5,1,1,0.7387630343437195
6,1,1,0.9980928301811218
7,1,1,0.9834113717079163
8,0,0,0.9501825571060181
9,0,0,0.9794961810112
10,0,0,0.996469259262085
11,1,1,0.9959915280342102
12,1,1,0.9736989140510559
13,0,0,0.9969690442085266
14,0,1,0.7166447639465332
15,0,0,0.9951013922691345
16,1,1,0.9861167073249817
17,1,1,0.9903400540351868
18,0,1,0.994282603263855
19,1,0,0.902184009552002
20,0,0,0.9959540367126465
21,0,0,0.9888267517089844
22,0,0,0.9893578886985779
23,1,1,0.9723010659217834
24,0,0,0.998257577419281
25,1,1,0.9939405918121338
26,0,0,0.9967812299728394
27,0,0,0.9974262118339539
28,1,0,0.9092284440994263
29,1,1,0.9977306723594666
30,1,1,0.9968384504318237
31,0,0,0.9980494976043701
32,1,1,0.9961150884628296
33,1,1,0.9964740872383118
34,0,1,0.9115257263183594
35,0,0,0.9978346228599548
36,0,1,0.9844710826873779
37,1,1,0.98661208152771
38,1,1,0.9760022759437561
39,1,1,0.9940756559371948
40,0,0,0.9960082769393921
41,0,1,0.9844128489494324
42,1,1,0.99432772397995
43,1,1,0.9965676069259644
44,0,0,0.9972431659698486
45,0,0,0.9979700446128845
46,1,0,0.7119179964065552
47,0,0,0.9910157918930054
48,1,1,0.9977197051048279
49,1,1,0.750726580619812
50,1,1,0.9962624907493591
51,0,0,0.9953827261924744
52,1,1,0.9971467852592468
53,1,1,0.9894115328788757
54,0,0,0.975265622138977
55,1,1,0.9970132112503052
56,1,1,0.9900665283203125
57,0,1,0.5805601477622986
58,0,0,0.9023271799087524
59,0,0,0.851590096950531
60,1,1,0.9849239587783813
61,0,0,0.9031519293785095
