,label,pred,score
0,0,1,0.988602340221405
1,0,1,0.9618005752563477
2,0,1,0.9420897364616394
3,0,1,0.8505178093910217
4,0,0,0.8666147589683533
5,1,1,0.8553176522254944
6,0,0,0.9836417436599731
7,0,1,0.8068297505378723
8,0,0,0.9570770263671875
9,0,0,0.9061797261238098
10,1,1,0.991547167301178
11,1,1,0.9796732664108276
12,0,0,0.8790174126625061
13,1,1,0.6809019446372986
14,0,0,0.5644969940185547
15,1,1,0.9786898493766785
16,1,1,0.9773893356323242
17,1,1,0.947299599647522
18,1,1,0.9598177075386047
19,1,1,0.98579341173172
20,0,0,0.5420252680778503
21,1,1,0.9846054315567017
22,1,1,0.9528554677963257
23,1,1,0.9767434597015381
24,0,0,0.9902323484420776
25,1,1,0.9857577085494995
26,1,1,0.9784170389175415
27,1,1,0.9873077273368835
28,1,1,0.9809693098068237
29,0,0,0.7250605225563049
30,0,0,0.97844398021698
31,1,1,0.9803255796432495
32,0,0,0.96622234582901
33,0,0,0.9892721176147461
34,0,1,0.9722306132316589
35,1,1,0.9535009860992432
36,0,0,0.987305760383606
37,1,1,0.9791836142539978
38,1,1,0.9902355074882507
39,0,1,0.9431262612342834
40,0,0,0.9817837476730347
41,1,1,0.9700472950935364
42,1,1,0.9727849960327148
43,1,1,0.9490990042686462
44,1,1,0.9704869985580444
45,1,1,0.7489233613014221
46,1,1,0.9877095222473145
47,0,0,0.9702990651130676
48,1,0,0.5735355615615845
49,1,1,0.9045519828796387
50,0,1,0.6947636604309082
51,1,1,0.9438732862472534
52,0,0,0.9788138270378113
53,0,0,0.9942988157272339
54,0,0,0.6587880849838257
55,1,1,0.9739583730697632
56,1,1,0.9911705255508423
57,0,0,0.9602918028831482
58,1,1,0.977512538433075
59,0,0,0.9679787158966064
60,0,0,0.7594851851463318
61,0,0,0.9440919160842896
62,1,1,0.9899006485939026
63,1,1,0.7315120100975037
64,0,0,0.9680895209312439
65,0,1,0.9835230708122253
66,1,1,0.9725387692451477
67,0,0,0.7431485056877136
68,0,1,0.7533268332481384
69,0,0,0.9816064834594727
70,0,0,0.7914354801177979
71,1,0,0.6207495927810669
72,0,0,0.9452695250511169
73,1,0,0.8810641169548035
74,0,1,0.9439806938171387
75,1,1,0.9475032091140747
76,0,0,0.6055007576942444
77,1,1,0.976651132106781
