,label,pred,score
0,0,0,0.9121955037117004
1,1,1,0.9929934144020081
2,1,1,0.9972009658813477
3,0,0,0.9971725344657898
4,1,0,0.998818576335907
5,1,1,0.9982889294624329
6,1,1,0.6882830858230591
7,0,0,0.997550904750824
8,0,1,0.7939708828926086
9,1,1,0.9935768246650696
10,1,0,0.853335440158844
11,0,0,0.9226670861244202
12,1,0,0.5004287362098694
13,0,0,0.9979109168052673
14,0,0,0.9982268214225769
15,0,0,0.9282028079032898
16,1,1,0.8036794066429138
17,0,0,0.8586398363113403
18,1,1,0.8728347420692444
19,0,0,0.9852103590965271
