,label,pred,score
0,1,0,0.500015377998352
1,1,0,0.500015377998352
2,0,0,0.500015377998352
3,1,0,0.500015377998352
4,1,0,0.500015377998352
5,1,0,0.500015377998352
6,0,0,0.500015377998352
7,0,0,0.500015377998352
8,0,0,0.500015377998352
9,0,0,0.500015377998352
10,0,0,0.500015377998352
11,0,0,0.500015377998352
12,0,0,0.500015377998352
13,1,0,0.500015377998352
14,1,0,0.500015377998352
15,0,0,0.500015377998352
16,1,0,0.500015377998352
17,0,0,0.500015377998352
18,1,0,0.500015377998352
19,1,0,0.500015377998352
