,label,pred,score
0,1,1,0.5111353397369385
1,1,1,0.5027313828468323
2,0,0,0.5062991380691528
3,0,1,0.5027313828468323
4,0,0,0.5082969665527344
5,0,1,0.5243041515350342
6,1,1,0.5071180462837219
7,0,0,0.5076751112937927
8,1,1,0.5027313828468323
9,1,0,0.5130340456962585
10,0,1,0.5027313828468323
11,0,0,0.5077810287475586
12,1,1,0.5071180462837219
13,0,1,0.5027313828468323
14,0,1,0.5027313828468323
15,0,1,0.5027313828468323
16,1,1,0.5027313828468323
17,1,1,0.5027313828468323
18,0,0,0.5080161094665527
19,1,1,0.5167509317398071
20,0,1,0.5027313828468323
21,1,0,0.5050724148750305
22,1,1,0.5027313828468323
23,0,1,0.5027313828468323
24,1,1,0.5027313828468323
25,0,1,0.5027313828468323
26,0,1,0.5027313828468323
27,0,1,0.5027313828468323
28,1,1,0.5027313828468323
29,0,1,0.5027313828468323
30,1,1,0.5027313828468323
31,1,1,0.5167509317398071
32,1,1,0.5027313828468323
33,1,1,0.5027313828468323
34,0,1,0.5027313828468323
35,0,1,0.5027313828468323
36,1,1,0.5027313828468323
37,1,1,0.5027313828468323
38,0,1,0.5027313828468323
39,1,1,0.5027313828468323
40,0,1,0.5027313828468323
41,0,1,0.5027313828468323
42,0,1,0.5027313828468323
43,1,1,0.5027313828468323
44,1,1,0.5027313828468323
45,1,0,0.505595326423645
46,1,0,0.5064092874526978
47,0,1,0.5027313828468323
48,1,1,0.5027313828468323
49,0,1,0.5027313828468323
50,1,0,0.5062991380691528
51,1,1,0.5027313828468323
52,1,1,0.5027313828468323
53,0,1,0.5027313828468323
54,0,0,0.5062991380691528
55,0,0,0.5082969665527344
56,0,1,0.507331132888794
57,0,1,0.5027313828468323
58,1,0,0.505595326423645
59,1,1,0.5027313828468323
60,0,1,0.5027313828468323
61,1,1,0.5027313828468323
