,label,pred,score
0,0,1,0.7085550427436829
1,1,1,0.9995273351669312
2,0,0,0.9995269775390625
3,0,1,0.9988090991973877
4,0,0,0.9834645986557007
5,0,0,0.9996071457862854
6,0,0,0.9995455145835876
7,1,1,0.9809073805809021
8,1,1,0.9914031624794006
9,0,0,0.9989330172538757
10,1,1,0.9985802173614502
11,0,0,0.9994658827781677
12,1,1,0.9993213415145874
13,0,1,0.9826369881629944
14,0,0,0.9849493503570557
15,1,1,0.9993240833282471
16,1,1,0.9997072815895081
17,0,0,0.9994739890098572
18,1,1,0.999630331993103
19,1,1,0.996863842010498
20,0,0,0.9977777600288391
21,0,0,0.8863590359687805
22,1,1,0.9994025230407715
23,1,1,0.9992653727531433
24,0,0,0.9846917986869812
25,0,0,0.9996504783630371
26,1,0,0.6828427314758301
27,0,0,0.9995676875114441
28,1,1,0.9984599351882935
29,0,0,0.9994681477546692
30,0,0,0.9995248317718506
31,1,1,0.9994961023330688
32,1,1,0.9987659454345703
33,1,1,0.999281108379364
34,0,0,0.9991515874862671
35,1,1,0.9485021233558655
36,0,0,0.9967799782752991
37,1,1,0.9992803931236267
38,1,1,0.9996446371078491
39,0,0,0.9995872378349304
40,0,0,0.9991902709007263
41,1,1,0.9993531107902527
42,1,0,0.9851502776145935
43,0,0,0.999491810798645
44,1,1,0.9993663430213928
45,1,0,0.9990517497062683
46,1,1,0.9990957975387573
47,1,1,0.9957430958747864
48,0,0,0.9988051652908325
49,0,0,0.9996240139007568
50,1,1,0.9971676468849182
51,1,1,0.9931869506835938
52,1,1,0.7758219242095947
53,1,1,0.9996065497398376
54,0,0,0.9993444085121155
55,1,0,0.9919191002845764
56,1,1,0.9986774325370789
57,0,1,0.9996151924133301
58,0,0,0.9995569586753845
59,0,0,0.9995397329330444
60,0,1,0.9996603727340698
61,1,1,0.9994342923164368
62,1,0,0.9991631507873535
63,1,1,0.9989340901374817
64,1,1,0.9995594620704651
65,1,0,0.8923532962799072
66,0,1,0.9990115165710449
67,1,0,0.9775285124778748
68,0,1,0.8762627840042114
69,1,1,0.9991282820701599
70,0,0,0.9826192855834961
71,0,0,0.9954041242599487
72,0,0,0.9995887875556946
73,0,0,0.9992658495903015
74,0,1,0.880947470664978
75,1,1,0.9980873465538025
76,0,1,0.945363461971283
77,0,0,0.7239262461662292
