,label,pred,score
0,0,0,0.5000367760658264
1,0,0,0.5000367760658264
2,0,0,0.5000367760658264
3,1,0,0.5000367760658264
4,0,0,0.5000367760658264
5,1,0,0.5000367760658264
6,1,0,0.5000367760658264
7,0,0,0.5000367760658264
8,0,0,0.5000367760658264
9,1,0,0.5000367760658264
10,1,0,0.5000367760658264
11,1,0,0.5000367760658264
12,0,0,0.5000367760658264
13,1,0,0.5000367760658264
14,0,0,0.5000367760658264
15,0,0,0.5000367760658264
16,1,0,0.5000367760658264
17,1,0,0.5000367760658264
18,0,0,0.5000367760658264
19,1,0,0.5000367760658264
