,label,pred,score
0,1,0,0.6796953082084656
1,0,0,0.9837740659713745
2,0,0,0.9977672100067139
3,0,0,0.705873966217041
4,0,0,0.9973152279853821
5,0,0,0.9723272919654846
6,1,1,0.9888896942138672
7,0,0,0.9967101812362671
8,0,0,0.9774446487426758
9,1,0,0.9569596648216248
10,0,0,0.9931302666664124
11,0,0,0.995914876461029
12,0,0,0.9963105320930481
13,1,1,0.9851961135864258
14,0,0,0.99782794713974
15,0,0,0.9942688941955566
16,0,0,0.9931447505950928
17,1,1,0.8679099082946777
18,0,0,0.9789177775382996
19,1,0,0.5350527167320251
20,1,0,0.9596234560012817
21,1,1,0.8824320435523987
22,0,0,0.9959995746612549
23,0,0,0.9986684322357178
24,1,1,0.9938109517097473
25,0,0,0.9981715679168701
26,0,0,0.9718626141548157
27,1,1,0.9622852206230164
28,0,0,0.9883342981338501
29,0,0,0.5556574463844299
30,0,0,0.9879531860351562
31,0,1,0.9299623370170593
32,0,0,0.997448205947876
33,1,0,0.5686296820640564
34,1,0,0.9454134106636047
35,1,1,0.8618922829627991
36,1,1,0.9729899168014526
37,0,1,0.9479173421859741
38,0,0,0.996207594871521
39,0,0,0.9984863996505737
40,0,0,0.9955824017524719
41,1,1,0.86412113904953
42,1,1,0.9821844100952148
43,1,1,0.9745059013366699
44,0,1,0.6388067603111267
45,1,0,0.7039779424667358
46,1,1,0.9885706305503845
47,1,1,0.9725823998451233
48,1,1,0.9908092021942139
49,1,1,0.978675365447998
50,0,0,0.9983263611793518
51,1,0,0.9963613152503967
52,1,1,0.9895437955856323
53,1,1,0.8475755453109741
54,1,1,0.8391315937042236
55,1,1,0.9358556866645813
56,0,0,0.9831185936927795
57,1,1,0.9376377463340759
58,1,1,0.5562402606010437
59,1,1,0.9632694721221924
60,1,1,0.9664834141731262
61,0,0,0.9976964592933655
