,label,pred,score
0,1,1,0.9838132858276367
1,1,1,0.9654620289802551
2,1,1,0.9213736653327942
3,0,1,0.5797093510627747
4,0,0,0.9525823593139648
5,1,1,0.9893508553504944
6,0,0,0.5669221878051758
7,1,1,0.9768460988998413
8,0,0,0.9910057783126831
9,0,0,0.990409255027771
10,0,0,0.9327576160430908
11,0,0,0.9908678531646729
12,1,1,0.9210634231567383
13,1,1,0.940653920173645
14,0,0,0.9284706711769104
15,0,0,0.6730460524559021
16,1,1,0.6026744842529297
17,1,1,0.9880158305168152
18,1,0,0.5603803992271423
19,0,0,0.980130672454834
20,1,1,0.9652169942855835
21,1,1,0.898713231086731
22,1,1,0.9831406474113464
23,0,0,0.9531235098838806
24,1,0,0.917811393737793
25,1,0,0.9752307534217834
26,1,1,0.8747210502624512
27,0,0,0.8726935386657715
28,1,1,0.9887741804122925
29,0,0,0.9721056818962097
30,0,0,0.8761160373687744
31,0,0,0.8578627109527588
32,0,0,0.8057252764701843
33,1,1,0.900825023651123
34,1,1,0.9644534587860107
35,0,0,0.9910244941711426
36,0,0,0.9585767984390259
37,0,0,0.9568149447441101
38,0,0,0.9922267198562622
39,1,1,0.9709022641181946
40,0,0,0.9890984296798706
41,1,0,0.8705421090126038
42,0,0,0.9697877764701843
43,1,1,0.7820712924003601
44,1,1,0.933399498462677
45,0,0,0.9779927730560303
46,0,0,0.9911471009254456
47,0,0,0.9923937320709229
48,1,0,0.7313350439071655
49,1,1,0.9409763216972351
50,0,0,0.9369213581085205
51,1,0,0.5202564001083374
52,1,1,0.9831750988960266
53,0,1,0.8858054876327515
54,1,0,0.9094494581222534
55,0,0,0.9412581324577332
56,1,1,0.8564759492874146
57,0,0,0.8693410158157349
58,1,0,0.9279554486274719
59,1,1,0.9831278324127197
60,0,0,0.9801193475723267
61,0,0,0.9259286522865295
