,label,pred,score
0,1,0,0.022180933556684653
1,1,0,0.0
2,1,1,0.06891884413007869
3,1,0,0.025732116423515767
4,1,1,0.07759567469777966
5,1,1,0.05308500981514955
6,1,1,0.21823651284115586
7,1,1,0.03182744624103227
8,1,1,0.08082328266341882
9,1,0,0.004768618429384625
10,1,0,0.011964886198906389
11,1,0,0.006752144393805263
12,1,1,0.08975326656404278
13,1,0,0.01471230013666344
14,1,0,0.02824337144611835
15,1,0,0.004433299301405533
16,0,1,0.0564861275038473
17,0,0,0.013230853975032077
18,0,0,0.03124596637434602
19,0,1,0.05663093737258007
20,0,0,0.0038022453997749294
21,0,0,0.006349093246211793
22,0,0,0.004751557542944805
23,0,0,0.00320612125308612
24,0,0,0.0
25,0,0,0.0
26,0,0,0.019633911191745516
27,0,1,0.037741257234977794
28,0,0,0.014345871123639062
29,0,0,0.0017109518513983477
30,0,0,0.011947715800705739
31,0,0,0.0
