,label,pred,score
0,0,0,0.5119670629501343
1,0,1,0.5591105818748474
2,1,0,0.5119670629501343
3,0,1,0.5441304445266724
4,1,0,0.5119670629501343
5,1,1,0.5876471400260925
6,0,0,0.5119670629501343
7,1,1,0.5578729510307312
8,0,1,0.5578729510307312
9,0,0,0.5119670629501343
10,0,1,0.5428547263145447
11,1,0,0.5119670629501343
12,0,1,0.5483894944190979
13,0,0,0.5119670629501343
14,1,0,0.5119670629501343
15,1,1,0.5428547263145447
16,1,1,0.5428547263145447
17,1,0,0.5119670629501343
18,0,1,0.5692272186279297
19,0,0,0.5119670629501343
20,0,0,0.5119670629501343
21,1,1,0.57284015417099
22,0,0,0.5119670629501343
23,0,0,0.5119670629501343
24,1,0,0.5119670629501343
25,1,0,0.5119670629501343
26,0,0,0.5119670629501343
27,1,0,0.5119670629501343
28,1,0,0.5119670629501343
29,1,0,0.5119670629501343
30,0,0,0.5119670629501343
31,1,0,0.5119670629501343
