,label,pred,score
0,1,1,0.5788777470588684
1,0,0,0.9888859987258911
2,1,1,0.8449652791023254
3,1,1,0.8443702459335327
4,0,0,0.5582748055458069
5,0,1,0.7961262464523315
6,1,0,0.9577527642250061
7,0,0,0.7988272309303284
8,1,0,0.9435632824897766
9,0,1,0.9220930933952332
10,0,0,0.7769896388053894
11,1,0,0.9832693338394165
12,1,1,0.842082679271698
13,0,0,0.5715023279190063
14,0,1,0.5488178730010986
15,1,1,0.7921798825263977
16,0,0,0.9864774942398071
17,1,0,0.5386110544204712
18,1,1,0.9183866381645203
19,0,0,0.939423143863678
