,label,pred,score
0,0,0,0.9158163070678711
1,0,0,0.6939249038696289
2,0,0,0.8580756783485413
3,1,0,0.5694760084152222
4,0,0,0.7335315346717834
5,0,0,0.9521761536598206
6,0,0,0.8795844912528992
7,1,1,0.5425974130630493
8,1,1,0.9636892080307007
9,1,1,0.7871812582015991
10,1,1,0.8159728646278381
11,0,1,0.9573803544044495
12,0,0,0.9507969617843628
13,0,1,0.9639517664909363
14,0,0,0.9031571745872498
15,0,1,0.8198818564414978
16,0,1,0.8437795042991638
17,1,1,0.895413875579834
18,1,1,0.6399368643760681
19,1,1,0.8965373039245605
20,0,0,0.8994640707969666
21,1,1,0.7449931502342224
22,1,1,0.836604654788971
23,1,1,0.7963890433311462
24,1,1,0.8183202147483826
25,1,1,0.8023293614387512
26,1,1,0.9615805745124817
27,0,0,0.6461718678474426
28,0,0,0.9231026768684387
29,0,1,0.8735721707344055
30,1,1,0.8271284699440002
31,1,1,0.8873723745346069
