,label,pred,score
0,0,1,0.5466645956039429
1,1,1,0.5466645956039429
2,1,1,0.5466645956039429
3,0,1,0.5466645956039429
4,0,1,0.5466645956039429
5,0,1,0.5466645956039429
6,0,1,0.5466645956039429
7,0,1,0.5466645956039429
8,1,0,0.6168087124824524
9,0,1,0.5466645956039429
10,1,1,0.5466645956039429
11,1,1,0.5466809868812561
12,0,1,0.5466645956039429
13,1,1,0.5466645956039429
14,1,0,0.5411956906318665
15,0,1,0.6275232434272766
16,0,0,0.5892030000686646
17,1,1,0.5466645956039429
18,1,0,0.5741373896598816
19,1,1,0.5466645956039429
20,0,1,0.5466645956039429
21,0,0,0.5379884243011475
22,0,0,0.563016951084137
23,1,1,0.6388929486274719
24,0,0,0.6606655716896057
25,1,1,0.5466645956039429
26,1,0,0.5829430222511292
27,1,0,0.6117455363273621
28,1,1,0.5466645956039429
29,0,0,0.5892030000686646
30,1,1,0.5466645956039429
31,1,1,0.5466645956039429
32,1,1,0.5466645956039429
33,1,1,0.5466645956039429
34,0,1,0.5466645956039429
35,0,1,0.5466645956039429
36,0,1,0.5466645956039429
37,0,0,0.5671288967132568
38,1,1,0.5466645956039429
39,0,1,0.5466645956039429
40,0,1,0.5466645956039429
41,0,1,0.5466645956039429
42,1,1,0.6388929486274719
43,1,1,0.5466645956039429
44,0,0,0.5671288967132568
45,0,1,0.5466645956039429
46,0,1,0.5466645956039429
47,0,1,0.5466645956039429
48,1,1,0.5466645956039429
49,1,1,0.5466645956039429
50,0,1,0.5466645956039429
51,1,1,0.5466645956039429
52,0,0,0.6112247109413147
53,0,1,0.5466645956039429
54,0,1,0.5466645956039429
55,1,0,0.5661343932151794
56,1,1,0.5466645956039429
57,1,0,0.6168087124824524
58,1,0,0.6117455363273621
59,1,0,0.5671288967132568
60,1,1,0.5466645956039429
61,0,1,0.5466645956039429
