,label,pred,score
0,0,1,0.500089168548584
1,1,1,0.500089168548584
2,1,1,0.500089168548584
3,0,1,0.500089168548584
4,0,1,0.500089168548584
5,1,1,0.500089168548584
6,0,1,0.500089168548584
7,0,1,0.500089168548584
8,1,1,0.500089168548584
9,1,1,0.500089168548584
10,1,1,0.500089168548584
11,0,1,0.500089168548584
12,0,1,0.500089168548584
13,0,1,0.500089168548584
14,1,1,0.500089168548584
15,0,1,0.500089168548584
16,1,1,0.500089168548584
17,1,1,0.500089168548584
18,0,1,0.500089168548584
19,1,1,0.500089168548584
