,label,pred,score
0,0,1,0.9984309077262878
1,0,0,0.9936569333076477
2,0,1,0.7053646445274353
3,0,1,0.9806278944015503
4,0,0,0.9992234706878662
5,0,1,0.997026264667511
6,1,1,0.9991670846939087
7,1,1,0.998940646648407
8,0,1,0.9702090620994568
9,0,0,0.9993108510971069
10,0,0,0.9982682466506958
11,0,1,0.9574435353279114
12,0,0,0.9984710812568665
13,1,1,0.9210284948348999
14,0,1,0.9959034323692322
15,0,0,0.9382814764976501
16,1,1,0.999110758304596
17,0,0,0.998872697353363
18,0,0,0.9983657002449036
19,1,1,0.9703263640403748
20,1,1,0.99442458152771
21,0,1,0.987478494644165
22,1,1,0.9926151037216187
23,0,0,0.9984331727027893
24,1,1,0.9993576407432556
25,1,1,0.9994822144508362
26,0,0,0.9812125563621521
27,0,0,0.996957540512085
28,1,0,0.9943155646324158
29,0,0,0.9983546137809753
30,1,1,0.9985314607620239
31,0,0,0.9968584775924683
32,0,0,0.9980428218841553
33,1,1,0.998150110244751
34,1,1,0.996101975440979
35,1,1,0.9977732300758362
36,1,1,0.9991291165351868
37,1,1,0.9671656489372253
38,1,1,0.9984509944915771
39,1,1,0.996272087097168
40,0,1,0.9983166456222534
41,0,0,0.9916946291923523
42,1,1,0.9992534518241882
43,0,0,0.99892657995224
44,0,0,0.9990524649620056
45,1,1,0.9984586238861084
46,1,1,0.9979984164237976
47,1,1,0.9993382096290588
48,0,0,0.9983514547348022
49,1,1,0.9991575479507446
50,0,0,0.9987823367118835
51,0,0,0.9988898634910583
52,1,1,0.9966819882392883
53,1,1,0.9985236525535583
54,0,0,0.9979192614555359
55,1,0,0.990514874458313
56,1,1,0.9644004702568054
57,0,0,0.9989287257194519
58,0,1,0.9950945377349854
59,1,0,0.5675462484359741
60,0,0,0.9984230995178223
61,0,0,0.9987196922302246
62,1,1,0.9815203547477722
63,0,0,0.9980193376541138
64,1,1,0.9986257553100586
65,1,1,0.9989026784896851
66,1,1,0.999488115310669
67,0,0,0.9960665106773376
68,1,1,0.9889364838600159
69,1,1,0.9970790147781372
70,1,1,0.9101938605308533
71,1,1,0.998219907283783
72,1,1,0.9974699020385742
73,0,0,0.9907764792442322
74,0,0,0.9890549182891846
75,1,1,0.9970930814743042
76,0,0,0.5861625671386719
77,1,1,0.9983989596366882
