,label,pred,score
0,0,1,0.500519335269928
1,0,1,0.500519335269928
2,0,1,0.500519335269928
3,1,0,0.5894647836685181
4,0,0,0.6943049430847168
5,1,0,0.6247839331626892
6,1,1,0.500519335269928
7,1,1,0.500519335269928
8,0,0,0.6675877571105957
9,0,0,0.621109127998352
10,1,0,0.7582222819328308
11,0,1,0.500519335269928
12,1,0,0.6883091926574707
13,1,1,0.500519335269928
14,1,0,0.7063961029052734
15,1,1,0.500519335269928
16,1,1,0.500519335269928
17,0,1,0.500519335269928
18,1,1,0.500519335269928
19,0,1,0.500519335269928
20,1,1,0.500519335269928
21,0,1,0.500519335269928
22,1,1,0.500519335269928
23,1,1,0.500519335269928
24,0,1,0.500519335269928
25,1,1,0.500519335269928
26,1,1,0.500519335269928
27,1,1,0.500519335269928
28,1,0,0.7582222819328308
29,0,1,0.500519335269928
30,1,1,0.500519335269928
31,0,1,0.500519335269928
32,0,1,0.500519335269928
33,1,0,0.5894647836685181
34,1,0,0.6287602782249451
35,0,0,0.6287602782249451
36,0,1,0.500519335269928
37,1,0,0.672290563583374
38,0,1,0.500519335269928
39,0,1,0.500519335269928
40,1,1,0.500519335269928
41,0,0,0.6287602782249451
42,0,1,0.500519335269928
43,0,1,0.500519335269928
44,0,0,0.650683581829071
45,0,0,0.7689871191978455
46,1,1,0.5005197525024414
47,0,1,0.500519335269928
48,1,1,0.500519335269928
49,1,0,0.6129661202430725
50,0,1,0.500519335269928
51,0,0,0.6943049430847168
52,1,1,0.500519335269928
53,0,1,0.500519335269928
54,0,1,0.500519335269928
55,1,1,0.500519335269928
56,1,1,0.500519335269928
57,1,0,0.6883092522621155
58,1,1,0.500519335269928
59,0,1,0.500519335269928
60,0,0,0.5851492881774902
61,0,1,0.500519335269928
