,label,pred,score
0,1,1,0.976749837398529
1,0,0,0.9266594648361206
2,1,1,0.9440127015113831
3,1,1,0.9751371145248413
4,0,0,0.9847373366355896
5,0,0,0.9585278034210205
6,1,0,0.9773128032684326
7,0,0,0.9854723811149597
8,1,0,0.5142421722412109
9,0,0,0.6908843517303467
10,0,0,0.9643365144729614
11,1,0,0.9924364686012268
12,1,1,0.6238183975219727
13,0,0,0.9411270618438721
14,0,0,0.9743025898933411
15,1,0,0.8632354736328125
16,0,0,0.8281951546669006
17,1,0,0.9773387312889099
18,1,1,0.9834655523300171
19,0,0,0.9859675765037537
