,label,pred,score
0,0,0,0.5374046564102173
1,1,0,0.5933052897453308
2,1,1,0.503513514995575
3,0,1,0.6110487580299377
4,1,1,0.503513514995575
5,0,0,0.5374048352241516
6,0,0,0.5374048352241516
7,1,0,0.5374048352241516
8,0,0,0.5374048352241516
9,1,0,0.5863440036773682
10,1,0,0.5374048352241516
11,0,0,0.5374048352241516
12,1,0,0.5374048352241516
13,1,0,0.5374048352241516
14,0,0,0.5374048352241516
15,1,0,0.5869611501693726
16,0,0,0.5374048352241516
17,0,0,0.5374048352241516
18,0,0,0.5374048352241516
19,0,0,0.5374048352241516
20,0,0,0.5374048352241516
21,0,0,0.5469180345535278
22,1,0,0.5374048352241516
23,1,0,0.5374048352241516
24,0,0,0.5535433292388916
25,0,0,0.5374048352241516
26,0,0,0.5374048352241516
27,0,0,0.5374048352241516
28,1,0,0.5250430107116699
29,0,0,0.5374048352241516
30,0,0,0.5374048352241516
31,1,0,0.6181432604789734
32,0,0,0.5374048352241516
33,0,0,0.5374048352241516
34,1,0,0.5469237565994263
35,1,0,0.6475774049758911
36,0,0,0.5374048352241516
37,0,0,0.5374048352241516
38,1,0,0.5487039685249329
39,1,0,0.5286819934844971
40,0,0,0.5374048352241516
41,1,0,0.546923816204071
42,1,1,0.503513514995575
43,0,0,0.5374048352241516
44,1,0,0.5374048352241516
45,1,0,0.5374048352241516
46,1,0,0.5374046564102173
47,1,0,0.5704174637794495
48,1,0,0.6475774049758911
49,0,0,0.6475774049758911
50,1,0,0.5374048352241516
51,1,0,0.5374048352241516
52,0,0,0.5374048352241516
53,1,0,0.5487039685249329
54,1,0,0.5374048352241516
55,1,0,0.5374048352241516
56,1,0,0.6475774049758911
57,1,0,0.5374048352241516
58,1,1,0.6110488176345825
59,1,0,0.546923816204071
60,0,0,0.5374048352241516
61,1,1,0.6110488176345825
62,0,0,0.5374048352241516
63,1,0,0.5374048352241516
64,1,0,0.5374048352241516
65,0,0,0.5374048352241516
66,0,0,0.5659993290901184
67,0,0,0.5374048352241516
68,1,0,0.5374048352241516
69,0,0,0.5374048352241516
70,0,0,0.5374048352241516
71,0,0,0.5374048352241516
72,0,0,0.5374048352241516
73,0,0,0.5374048352241516
74,1,1,0.503513514995575
75,0,0,0.6475774049758911
76,1,0,0.5651748180389404
77,0,0,0.5374048352241516
