,label,pred,score
0,1,1,0.9993237257003784
1,0,0,0.9983258843421936
2,0,0,0.9983519315719604
3,0,0,0.9994198083877563
4,0,0,0.9994730353355408
5,1,1,0.9976429343223572
6,0,0,0.9996331930160522
7,1,1,0.9992691874504089
8,1,1,0.9936466217041016
9,1,1,0.9953187108039856
10,0,0,0.9560077786445618
11,0,1,0.6804341673851013
12,1,0,0.9982582926750183
13,0,1,0.9197930097579956
14,1,1,0.9933211207389832
15,0,0,0.9988231062889099
16,1,1,0.9988356232643127
17,1,1,0.9994457364082336
18,1,1,0.9979820251464844
19,1,0,0.7040345072746277
20,1,1,0.998230516910553
21,1,0,0.9140434265136719
22,0,0,0.9990197420120239
23,0,0,0.9428684115409851
24,0,0,0.9420772194862366
25,1,1,0.9980315566062927
26,1,0,0.9987020492553711
27,1,0,0.9588630795478821
28,0,0,0.9994961023330688
29,1,1,0.9943554401397705
30,1,1,0.9992579817771912
31,0,0,0.9985964894294739
32,0,0,0.9995915293693542
33,1,1,0.9990656971931458
34,1,1,0.9970086216926575
35,0,0,0.9993280172348022
36,0,0,0.9994168281555176
37,0,0,0.9993125200271606
38,0,1,0.9754714965820312
39,0,0,0.9544703364372253
40,1,0,0.9709623456001282
41,0,0,0.9343937635421753
42,0,0,0.9995237588882446
43,1,1,0.9977861642837524
44,0,0,0.9992380142211914
45,0,0,0.9993984699249268
46,1,1,0.9995570778846741
47,1,0,0.9912452101707458
48,0,0,0.999488353729248
49,0,0,0.9961355924606323
50,1,1,0.9368510246276855
51,0,1,0.9936373233795166
52,1,1,0.9992669224739075
53,1,1,0.9957608580589294
54,0,0,0.9987738728523254
55,0,0,0.9996521472930908
56,0,0,0.9113155603408813
57,1,0,0.9908496141433716
58,0,0,0.9990944862365723
59,0,1,0.996455729007721
60,1,1,0.9993581175804138
61,1,1,0.9995384216308594
62,1,1,0.9985546469688416
63,1,1,0.9923422932624817
64,0,0,0.9990776777267456
65,0,0,0.9992581009864807
66,1,1,0.739533007144928
67,1,1,0.997745931148529
68,1,1,0.98676598072052
69,1,1,0.999606192111969
70,0,0,0.9996336698532104
71,0,1,0.997115969657898
72,1,1,0.9990656971931458
73,1,1,0.995617151260376
74,0,0,0.9996551275253296
75,1,1,0.9972125887870789
76,0,0,0.9953153133392334
77,0,0,0.9994681477546692
