,label,pred,score
0,1,0,0.6723381876945496
1,0,0,0.5804025530815125
2,0,0,0.5804025530815125
3,1,0,0.5804025530815125
4,0,0,0.5804025530815125
5,1,0,0.5926544666290283
6,1,0,0.7136325836181641
7,0,0,0.5804025530815125
8,1,0,0.5804025530815125
9,0,0,0.5804025530815125
10,1,0,0.5804024934768677
11,0,0,0.5804025530815125
12,0,0,0.5804025530815125
13,0,0,0.5804025530815125
14,1,0,0.8240635991096497
15,1,0,0.5804025530815125
16,1,0,0.5804025530815125
17,1,0,0.6639545559883118
18,1,0,0.7195726633071899
19,1,0,0.6560243964195251
20,1,0,0.7374458909034729
21,1,0,0.5804025530815125
22,0,0,0.5804025530815125
23,0,0,0.5804025530815125
24,1,0,0.5804025530815125
25,1,0,0.7136325836181641
26,0,0,0.5804025530815125
27,1,0,0.5804025530815125
28,0,0,0.6521897315979004
29,1,0,0.7136325836181641
30,0,0,0.5804025530815125
31,0,0,0.5804025530815125
32,0,0,0.5804025530815125
33,1,0,0.5804025530815125
34,1,0,0.7662479281425476
35,0,0,0.5804025530815125
36,1,0,0.5804025530815125
37,0,0,0.5804025530815125
38,1,0,0.5926544666290283
39,0,0,0.7136325836181641
40,1,0,0.6560243964195251
41,0,0,0.5804024934768677
42,0,0,0.5804024934768677
43,0,0,0.5804024934768677
44,1,0,0.5804024934768677
45,0,0,0.7662479281425476
46,1,0,0.7195726633071899
47,1,0,0.5804024934768677
48,1,0,0.7351284027099609
49,0,0,0.7013967037200928
50,0,0,0.5804024934768677
51,0,0,0.5804024934768677
52,0,0,0.5804024934768677
53,1,0,0.5926544666290283
54,0,0,0.5804024934768677
55,0,0,0.5804024934768677
56,1,0,0.5804024934768677
57,1,0,0.7195726633071899
58,1,0,0.5804024934768677
59,0,0,0.5804024934768677
60,0,0,0.5804024934768677
61,0,0,0.5804024934768677
62,0,0,0.5804024934768677
63,0,0,0.5804024934768677
64,1,0,0.5804024934768677
65,0,0,0.5804024934768677
66,1,0,0.7399016618728638
67,1,0,0.6651564836502075
68,1,0,0.7116711139678955
69,0,0,0.7136325836181641
70,0,0,0.5804024934768677
71,0,0,0.5804024934768677
72,1,0,0.5804024934768677
73,1,0,0.5804024934768677
74,0,0,0.7018780708312988
75,1,0,0.7662479281425476
76,0,0,0.5804024934768677
77,1,0,0.5926544666290283
