,label,pred,score
0,1,1,0.51441890001297
1,1,0,0.5190787315368652
2,0,0,0.5190787315368652
3,0,0,0.5190787315368652
4,1,0,0.5190787315368652
5,0,1,0.5224624872207642
6,0,0,0.5190787315368652
7,1,0,0.5190787315368652
8,1,0,0.5190787315368652
9,0,0,0.5190787315368652
10,0,0,0.5190787315368652
11,1,1,0.5255804061889648
12,1,0,0.5190787315368652
13,1,0,0.5190787315368652
14,1,1,0.5131676197052002
15,1,0,0.5190787315368652
16,1,0,0.5190787315368652
17,0,0,0.5190787315368652
18,0,1,0.517320990562439
19,0,1,0.5083174705505371
20,0,1,0.5116427540779114
21,1,0,0.5190787315368652
22,0,1,0.5122300386428833
23,1,0,0.5190787315368652
24,1,1,0.513167679309845
25,0,0,0.5190787315368652
26,1,0,0.5190787315368652
27,0,0,0.5190787315368652
28,0,1,0.513167679309845
29,1,1,0.5224624872207642
30,0,0,0.5190787315368652
31,0,0,0.5190787315368652
