,label,pred,score
0,0,1,0.6659383177757263
1,1,1,0.6563042402267456
2,0,1,0.5356857776641846
3,0,1,0.5356857776641846
4,0,1,0.5356857776641846
5,0,1,0.5356857776641846
6,1,1,0.5542979836463928
7,1,1,0.5738247632980347
8,1,1,0.530158519744873
9,0,1,0.5478914380073547
10,1,1,0.5356857776641846
11,1,1,0.5356857776641846
12,1,1,0.5356857776641846
13,1,1,0.5356857776641846
14,0,1,0.5177388191223145
15,1,0,0.5247507691383362
16,1,1,0.5964778065681458
17,1,1,0.565510094165802
18,0,1,0.5450156331062317
19,1,1,0.5356857776641846
20,0,1,0.5356857776641846
21,0,1,0.5356857776641846
22,0,1,0.5356857776641846
23,0,1,0.5356857776641846
24,0,1,0.5356857776641846
25,1,1,0.5356857776641846
26,0,1,0.5356857776641846
27,0,1,0.5177388191223145
28,0,1,0.6452125310897827
29,1,1,0.5356864929199219
30,0,1,0.5356857776641846
31,0,1,0.5356857776641846
32,1,1,0.6563042402267456
33,1,1,0.5356857776641846
34,0,1,0.5356857776641846
35,1,1,0.5356857776641846
36,1,1,0.5356857776641846
37,1,1,0.5356857776641846
38,1,1,0.60169517993927
39,0,1,0.5356857776641846
40,1,1,0.530158519744873
41,1,0,0.5247507691383362
42,1,1,0.5356857776641846
43,0,1,0.5356857776641846
44,1,1,0.5356857776641846
45,0,1,0.5356857776641846
46,0,1,0.5758904218673706
47,1,1,0.5356858372688293
48,1,1,0.5356857776641846
49,1,1,0.5356857776641846
50,0,1,0.5738247632980347
51,1,1,0.5356858372688293
52,0,1,0.5356857776641846
53,0,1,0.5356857776641846
54,1,1,0.5356857776641846
55,0,1,0.5356857776641846
56,0,1,0.5738247632980347
57,1,1,0.5356857776641846
58,0,1,0.5356858372688293
59,1,1,0.5356857776641846
60,0,1,0.5356857776641846
61,0,1,0.5356857776641846
