,label,pred,score
0,1,0,0.500092089176178
1,1,0,0.500092089176178
2,1,0,0.500092089176178
3,1,0,0.500092089176178
4,0,0,0.500092089176178
5,1,0,0.500092089176178
6,0,0,0.500092089176178
7,0,0,0.500092089176178
8,1,0,0.500092089176178
9,1,0,0.500092089176178
10,0,0,0.500092089176178
11,1,0,0.500092089176178
12,0,0,0.500092089176178
13,1,0,0.500092089176178
14,0,0,0.500092089176178
15,0,0,0.500092089176178
16,1,0,0.500092089176178
17,0,0,0.500092089176178
18,0,0,0.500092089176178
19,0,0,0.500092089176178
