,label,pred,score
0,0,0,0.9992395639419556
1,1,1,0.6533188223838806
2,1,1,0.9916695356369019
3,1,1,0.9909858703613281
4,0,0,0.9992415904998779
5,0,0,0.9992256164550781
6,0,0,0.9983969330787659
7,1,0,0.9964842796325684
8,0,0,0.9992369413375854
9,1,0,0.9818161725997925
10,1,0,0.9929144382476807
11,0,1,0.9866775274276733
12,0,0,0.9832013249397278
13,0,0,0.9991361498832703
14,1,1,0.9899753928184509
15,1,1,0.9941902160644531
16,0,0,0.9991165995597839
17,0,1,0.8813151717185974
18,0,0,0.9994578957557678
19,0,0,0.9991918206214905
20,1,1,0.9946262240409851
21,0,0,0.9993523955345154
22,1,1,0.994449257850647
23,1,1,0.7512062191963196
24,0,0,0.9992290735244751
25,1,1,0.9541710615158081
26,1,1,0.9983628392219543
27,1,1,0.9950588941574097
28,1,1,0.977665901184082
29,1,1,0.9996609687805176
30,0,1,0.9988547563552856
31,0,0,0.9993095397949219
