,label,pred,score
0,1,1,0.9966461062431335
1,0,0,0.9946958422660828
2,0,1,0.8478133082389832
3,1,1,0.996864378452301
4,1,1,0.9813529253005981
5,0,0,0.9925954937934875
6,0,0,0.9606354832649231
7,1,1,0.8360797762870789
8,1,1,0.9945780038833618
9,0,0,0.9945985078811646
10,1,1,0.996525228023529
11,1,1,0.9908117055892944
12,1,1,0.9229706525802612
13,1,1,0.9465479254722595
14,0,0,0.9880062937736511
15,1,1,0.9948746562004089
16,1,1,0.9976845979690552
17,1,1,0.9693413376808167
18,0,0,0.9861008524894714
19,0,1,0.9738490581512451
20,1,1,0.9940419793128967
21,0,1,0.9814479947090149
22,1,1,0.996046245098114
23,0,1,0.7611362338066101
24,0,0,0.9955583810806274
25,0,0,0.9880384802818298
26,0,0,0.9922658801078796
27,1,1,0.9878677129745483
28,0,0,0.7963061332702637
29,0,0,0.8844701051712036
30,0,0,0.9935131669044495
31,0,0,0.9876837134361267
32,1,1,0.7889508008956909
33,1,0,0.5439162850379944
34,1,1,0.9977818131446838
35,1,1,0.9964348077774048
36,0,0,0.9964806437492371
37,1,1,0.9925268888473511
38,0,1,0.9949589371681213
39,1,1,0.9948402047157288
40,0,0,0.9767827987670898
41,1,1,0.5881547927856445
42,0,0,0.990094006061554
43,1,1,0.9929389953613281
44,1,0,0.7942957282066345
45,0,0,0.9965039491653442
46,1,1,0.9948280453681946
47,0,1,0.9321529865264893
48,0,0,0.9322468638420105
49,1,0,0.839915931224823
50,0,0,0.9732708930969238
51,0,0,0.99659663438797
52,0,0,0.9949256181716919
53,0,0,0.9444611072540283
54,0,0,0.979588508605957
55,0,0,0.9870659708976746
56,1,1,0.9911471009254456
57,0,1,0.6582685112953186
58,1,1,0.9893001317977905
59,1,1,0.9966974258422852
60,1,1,0.9486073851585388
61,1,1,0.8492465615272522
