,label,pred,score
0,1,0,0.9951987862586975
1,1,1,0.993155300617218
2,1,1,0.9306492209434509
3,0,0,0.9917363524436951
4,1,0,0.9965163469314575
5,0,0,0.9930737018585205
6,0,0,0.981741726398468
7,1,0,0.9902378916740417
8,0,0,0.8929504752159119
9,1,1,0.9899693131446838
10,0,0,0.9853421449661255
11,0,1,0.9826163053512573
12,0,0,0.9917474985122681
13,0,0,0.9810044169425964
14,1,1,0.9071871638298035
15,1,1,0.8583255410194397
16,1,0,0.5474230647087097
17,0,0,0.974845826625824
18,0,0,0.5025578141212463
19,1,1,0.6645749807357788
