,label,pred,score
0,1,1,0.9716238975524902
1,0,1,0.9088054895401001
2,0,0,0.9772497415542603
3,0,0,0.9900992512702942
4,1,1,0.6311300992965698
5,1,0,0.9214548468589783
6,0,1,0.6011269092559814
7,0,0,0.9706965088844299
8,1,0,0.989234209060669
9,0,1,0.956935465335846
10,1,0,0.9965547323226929
11,0,0,0.8703379034996033
12,0,0,0.9961991906166077
13,1,1,0.9379763603210449
14,1,1,0.9781103730201721
15,1,1,0.8689553141593933
16,0,0,0.9948622584342957
17,1,1,0.9710617065429688
18,1,1,0.9905099272727966
19,0,0,0.9968298077583313
