,label,pred,score
0,0,0,0.6756928563117981
1,1,1,0.7613416314125061
2,1,0,0.6756928563117981
3,0,1,0.7368628978729248
4,1,0,0.6756928563117981
5,0,0,0.6756929159164429
6,1,0,0.6756929159164429
7,1,0,0.6756927371025085
8,0,1,0.711957573890686
9,0,0,0.6756928563117981
10,0,0,0.6756928563117981
11,1,0,0.6756927371025085
12,1,0,0.6756929159164429
13,1,0,0.6756928563117981
14,0,0,0.7210730910301208
15,1,1,0.7230857014656067
16,0,1,0.7230857014656067
17,0,0,0.6756929159164429
18,1,0,0.6756929159164429
19,0,1,0.7261210680007935
20,0,0,0.6756929159164429
21,0,0,0.6756929159164429
22,0,1,0.7307530641555786
23,0,0,0.6756928563117981
24,1,1,0.7307530641555786
25,1,0,0.6756928563117981
26,1,0,0.6756929159164429
27,0,0,0.6756929159164429
28,1,1,0.7317190170288086
29,0,0,0.6756928563117981
30,1,1,0.7230857014656067
31,1,0,0.6756929159164429
