,label,pred,score
0,1,0,0.9393525719642639
1,1,1,0.9789109230041504
2,0,0,0.9981841444969177
3,1,1,0.9939882755279541
4,1,1,0.995105504989624
5,1,0,0.5589101314544678
6,0,0,0.9935317635536194
7,0,0,0.9937578439712524
8,0,0,0.9961748123168945
9,0,0,0.9744424819946289
10,1,0,0.9380743503570557
11,0,0,0.9952060580253601
12,1,0,0.9984380602836609
13,0,0,0.9723405838012695
14,1,0,0.9807494282722473
15,0,1,0.9191591143608093
16,1,1,0.9960312247276306
17,0,0,0.9841653108596802
18,1,1,0.9666973352432251
19,0,1,0.9877781271934509
