,label,pred,score
0,1,1,0.9963361024856567
1,1,1,0.9963501691818237
2,0,0,0.9992753863334656
3,1,1,0.9987117052078247
4,0,0,0.9994761347770691
5,0,0,0.9842760562896729
6,1,1,0.9985632300376892
7,0,0,0.5498652458190918
8,0,0,0.9985479712486267
9,1,1,0.999215841293335
10,0,0,0.9882680773735046
11,0,0,0.9825775027275085
12,1,1,0.9809039235115051
13,1,1,0.9985942244529724
14,0,0,0.9233087301254272
15,1,1,0.9777211546897888
16,0,0,0.997268557548523
17,0,1,0.9352620244026184
18,0,1,0.9866904020309448
19,1,1,0.996301531791687
20,0,0,0.999452531337738
21,1,1,0.9983471632003784
22,0,0,0.9994785189628601
23,1,1,0.9989767074584961
24,1,1,0.9983832836151123
25,1,1,0.9578266143798828
26,0,0,0.9994547963142395
27,1,0,0.9947376847267151
28,1,1,0.9954173564910889
29,1,0,0.9162606596946716
30,0,1,0.9922244548797607
31,0,0,0.9993841648101807
32,1,1,0.9966788291931152
33,1,0,0.9951476454734802
34,1,0,0.9295583963394165
35,0,0,0.9990081191062927
36,0,0,0.9991932511329651
37,0,0,0.9994139671325684
38,1,1,0.997880220413208
39,1,1,0.9988322854042053
40,0,0,0.9962028861045837
41,1,1,0.9921538233757019
42,1,0,0.9914118051528931
43,0,0,0.9891213774681091
44,0,1,0.9965468049049377
45,1,1,0.9609484076499939
46,1,1,0.8985193371772766
47,1,1,0.9980728626251221
48,0,0,0.9951009154319763
49,0,0,0.993658721446991
50,0,0,0.9983103275299072
51,0,0,0.9992913007736206
52,0,1,0.6601349711418152
53,0,0,0.9994292855262756
54,0,0,0.9982883334159851
55,0,1,0.9981517195701599
56,1,1,0.6151209473609924
57,1,1,0.885193407535553
58,0,0,0.9994514584541321
59,0,0,0.9991297125816345
60,1,1,0.9895403981208801
61,1,1,0.9671040177345276
62,1,1,0.9982922673225403
63,0,0,0.9993952512741089
64,1,1,0.7145272493362427
65,1,0,0.9131706357002258
66,1,1,0.9948558807373047
67,0,0,0.9990111589431763
68,0,0,0.9952471852302551
69,0,0,0.999237060546875
70,1,1,0.9970669150352478
71,0,0,0.7640434503555298
72,1,1,0.9655633568763733
73,0,0,0.9991193413734436
74,1,1,0.9932558536529541
75,1,1,0.9959413409233093
76,1,1,0.9895297884941101
77,0,1,0.9894530773162842
