,label,pred,score
0,0,1,0.5064548850059509
1,1,1,0.515805721282959
2,1,1,0.5064548850059509
3,1,1,0.5064548850059509
4,1,1,0.5064548850059509
5,0,1,0.5064548850059509
6,0,1,0.5064548850059509
7,1,1,0.5058989524841309
8,1,1,0.5064548850059509
9,1,1,0.5064548850059509
10,1,1,0.5064548850059509
11,1,1,0.5690911412239075
12,1,1,0.5121372938156128
13,0,1,0.5043812394142151
14,1,1,0.5064548850059509
15,1,1,0.5064548850059509
16,1,1,0.5064548850059509
17,1,1,0.5064548850059509
18,0,1,0.5064548850059509
19,0,1,0.5064548850059509
20,0,1,0.541540801525116
21,0,1,0.5064548850059509
22,0,1,0.5064548850059509
23,1,1,0.5064548850059509
24,0,1,0.5660284161567688
25,0,1,0.5064548850059509
26,0,1,0.5064548850059509
27,0,1,0.5043812394142151
28,0,1,0.5064548850059509
29,1,1,0.5058989524841309
30,1,1,0.5064548850059509
31,0,1,0.5064548850059509
32,1,1,0.5204479694366455
33,1,1,0.5064548850059509
34,0,1,0.5064548850059509
35,1,1,0.5064548850059509
36,0,1,0.5064548850059509
37,1,1,0.527944803237915
38,0,1,0.5064548850059509
39,1,1,0.527944803237915
40,0,1,0.5064548850059509
41,1,1,0.5690911412239075
42,0,1,0.5064548850059509
43,0,1,0.5286705493927002
44,0,1,0.5064548850059509
45,1,1,0.5064548850059509
46,0,1,0.5064548850059509
47,1,1,0.5064548850059509
48,0,1,0.5218404531478882
49,0,1,0.513809859752655
50,0,1,0.5138338208198547
51,1,1,0.5064548850059509
52,0,1,0.513809859752655
53,1,1,0.513809859752655
54,0,1,0.5064548850059509
55,0,1,0.5064548850059509
56,0,1,0.5064548850059509
57,0,1,0.5064548850059509
58,1,1,0.5147120356559753
59,1,1,0.5064548850059509
60,1,1,0.5064548850059509
61,1,1,0.5064548850059509
