,label,pred,score
0,1,0,0.6585356593132019
1,0,0,0.6583990454673767
2,0,0,0.6585356593132019
3,0,0,0.6585356593132019
4,0,0,0.6585356593132019
5,1,0,0.5025702714920044
6,1,0,0.6585356593132019
7,1,0,0.6585356593132019
8,1,0,0.6589123606681824
9,1,0,0.6589187979698181
10,0,0,0.5345431566238403
11,0,1,0.7054205536842346
12,0,0,0.7120564579963684
13,1,0,0.6585356593132019
14,0,0,0.6585356593132019
15,1,0,0.6856703758239746
16,0,0,0.719947099685669
17,1,0,0.6585356593132019
18,1,0,0.6585356593132019
19,0,0,0.6585356593132019
20,1,0,0.6585356593132019
21,0,0,0.7257220149040222
22,1,0,0.6585356593132019
23,1,0,0.6598922610282898
24,0,0,0.6585356593132019
25,0,0,0.6598873734474182
26,1,0,0.7200648784637451
27,1,0,0.6585356593132019
28,1,0,0.7199627161026001
29,0,0,0.6585356593132019
30,0,0,0.6585356593132019
31,0,0,0.6585379838943481
