,label,pred,score
0,0,0,0.8333976864814758
1,0,0,0.8984269499778748
2,0,0,0.8276601433753967
3,1,1,0.5183277130126953
4,0,0,0.5310434103012085
5,1,1,0.9104003310203552
6,0,0,0.9179968237876892
7,0,0,0.7422483563423157
8,1,1,0.7506136298179626
9,1,1,0.7038151025772095
10,0,0,0.6761518716812134
11,1,0,0.7406008243560791
12,1,1,0.9585576057434082
13,0,0,0.8228266835212708
14,0,1,0.9382926821708679
15,0,1,0.9619407057762146
16,0,0,0.5804694890975952
17,0,0,0.7380697727203369
18,1,1,0.5953041315078735
19,1,1,0.9165728688240051
20,1,1,0.7988335490226746
21,1,1,0.7534045577049255
22,0,0,0.9168659448623657
23,1,1,0.7333990335464478
24,0,0,0.5968015193939209
25,1,0,0.5828326940536499
26,0,0,0.5621535181999207
27,1,1,0.9550021290779114
28,0,1,0.8561121225357056
29,1,1,0.8925495147705078
30,1,1,0.7957931756973267
31,1,1,0.7482169270515442
